storm_id,storm_name,year,time,storm_type,lat,lon,wind_kt,pressure_mb,dist_norfolk_deg,category,is_landfall,landfall_state
AL052025,ERIN,2025,2025-08-14 06:00:00+00:00,TS,16.3,-47.5,45,1002.0,32.76612763879246,TS,0,
AL052025,ERIN,2025,2025-08-14 12:00:00+00:00,TS,16.3,-48.9,50,999.0,31.81525160105796,TS,0,
AL052025,ERIN,2025,2025-08-14 18:00:00+00:00,TS,16.6,-50.4,55,998.0,30.599247266163996,TS,0,
AL052025,ERIN,2025,2025-08-15 00:00:00+00:00,TS,16.9,-51.9,60,997.0,29.3993188647917,TS,0,
AL052025,ERIN,2025,2025-08-15 06:00:00+00:00,TS,17.4,-53.5,60,997.0,28.0036720567892,TS,0,
AL052025,ERIN,2025,2025-08-15 12:00:00+00:00,HU,18.0,-55.2,65,996.0,26.487838436236945,Cat 1,0,
AL052025,ERIN,2025,2025-08-15 18:00:00+00:00,HU,18.7,-56.8,65,993.0,24.975251103747677,Cat 1,0,
AL052025,ERIN,2025,2025-08-16 00:00:00+00:00,HU,19.4,-58.5,75,981.0,23.421846906572725,Cat 1,0,
AL052025,ERIN,2025,2025-08-16 06:00:00+00:00,HU,19.6,-60.4,95,967.0,22.186613630713733,Cat 2,0,
AL052025,ERIN,2025,2025-08-16 12:00:00+00:00,HU,19.6,-62.1,130,934.0,21.285582239913033,Cat 4,0,
AL052025,ERIN,2025,2025-08-16 18:00:00+00:00,HU,19.8,-63.4,140,913.0,20.46967289871262,Cat 5,0,
AL052025,ERIN,2025,2025-08-17 00:00:00+00:00,HU,20.0,-64.6,125,934.0,19.734670261753863,Cat 4,0,
AL052025,ERIN,2025,2025-08-17 06:00:00+00:00,HU,20.3,-65.8,110,940.0,18.943337456215787,Cat 3,0,
AL052025,ERIN,2025,2025-08-17 12:00:00+00:00,HU,20.7,-67.0,110,940.0,18.09424403082042,Cat 3,0,
AL052025,ERIN,2025,2025-08-17 18:00:00+00:00,HU,21.5,-68.0,110,946.0,16.982197193822106,Cat 3,0,
AL052025,ERIN,2025,2025-08-18 00:00:00+00:00,HU,22.0,-68.9,110,946.0,16.19888333083528,Cat 3,0,
AL052025,ERIN,2025,2025-08-18 06:00:00+00:00,HU,22.5,-69.7,115,945.0,15.465956388927689,Cat 4,0,
AL052025,ERIN,2025,2025-08-18 12:00:00+00:00,HU,22.9,-70.5,120,935.0,14.843407336031957,Cat 4,0,
AL052025,ERIN,2025,2025-08-18 18:00:00+00:00,HU,23.5,-71.0,115,937.0,14.12943298662745,Cat 4,0,
AL052025,ERIN,2025,2025-08-19 00:00:00+00:00,HU,24.0,-71.4,100,947.0,13.542153079210177,Cat 3,0,
AL052025,ERIN,2025,2025-08-19 06:00:00+00:00,HU,24.5,-71.8,90,955.0,12.9577274117157,Cat 2,0,
AL052025,ERIN,2025,2025-08-19 12:00:00+00:00,HU,25.2,-72.1,85,958.0,12.208299075586478,Cat 2,0,
AL052025,ERIN,2025,2025-08-19 18:00:00+00:00,HU,26.1,-72.5,85,958.0,11.242204865168274,Cat 2,0,
AL052025,ERIN,2025,2025-08-20 00:00:00+00:00,HU,27.2,-72.8,85,959.0,10.108888362844628,Cat 2,0,
AL052025,ERIN,2025,2025-08-20 06:00:00+00:00,HU,28.3,-73.2,90,954.0,8.951816842127164,Cat 2,0,
AL052025,ERIN,2025,2025-08-20 12:00:00+00:00,HU,29.5,-73.7,95,943.0,7.6755086213094845,Cat 2,0,
AL052025,ERIN,2025,2025-08-20 18:00:00+00:00,HU,30.7,-73.6,95,942.0,6.55447620849543,Cat 2,0,
AL052025,ERIN,2025,2025-08-21 00:00:00+00:00,HU,32.1,-73.3,95,941.0,5.3600286020660555,Cat 2,0,
AL052025,ERIN,2025,2025-08-21 06:00:00+00:00,HU,33.6,-72.6,90,945.0,4.439666934378975,Cat 2,0,
AL052025,ERIN,2025,2025-08-21 12:00:00+00:00,HU,34.9,-71.7,90,949.0,4.206118558604264,Cat 2,0,
AL052025,ERIN,2025,2025-08-21 18:00:00+00:00,HU,35.9,-70.1,85,952.0,5.081551330794839,Cat 2,0,
AL052025,ERIN,2025,2025-08-22 00:00:00+00:00,HU,36.9,-68.4,85,954.0,6.321059131148815,Cat 2,0,
AL052025,ERIN,2025,2025-08-22 06:00:00+00:00,HU,37.9,-66.5,80,956.0,7.8604693339421,Cat 1,0,
AL052025,ERIN,2025,2025-08-22 12:00:00+00:00,HU,38.5,-64.6,80,956.0,9.4081902483994,Cat 1,0,
AL052025,ERIN,2025,2025-08-22 18:00:00+00:00,EX,39.4,-61.4,80,957.0,11.993812542319137,Cat 1,0,
AL052025,ERIN,2025,2025-08-23 00:00:00+00:00,EX,40.4,-58.1,80,957.0,14.644142432211993,Cat 1,0,
AL052025,ERIN,2025,2025-08-23 06:00:00+00:00,EX,41.3,-54.7,75,962.0,17.321282852261803,Cat 1,0,
AL052025,ERIN,2025,2025-08-23 12:00:00+00:00,EX,42.0,-50.5,75,962.0,20.52639647614549,Cat 1,0,
AL052025,ERIN,2025,2025-08-23 18:00:00+00:00,EX,43.0,-45.0,70,962.0,24.658920566155707,Cat 1,0,
AL052025,ERIN,2025,2025-08-24 00:00:00+00:00,EX,45.5,-40.5,70,961.0,28.077778998861593,Cat 1,0,
AL052025,ERIN,2025,2025-08-24 06:00:00+00:00,EX,48.0,-35.3,70,960.0,31.86089295407278,Cat 1,0,
AL052025,ERIN,2025,2025-08-24 12:00:00+00:00,EX,50.8,-30.9,80,952.0,34.98336871263993,Cat 1,0,
AL052025,ERIN,2025,2025-08-24 18:00:00+00:00,EX,52.6,-28.2,80,952.0,36.8315945831438,Cat 1,0,
AL052025,ERIN,2025,2025-08-25 00:00:00+00:00,EX,53.7,-26.4,70,954.0,38.017415122291496,Cat 1,0,
AL052025,ERIN,2025,2025-08-25 06:00:00+00:00,EX,54.9,-23.9,60,955.0,39.583443638655154,TS,0,
AL052025,ERIN,2025,2025-08-25 12:00:00+00:00,EX,56.1,-22.1,55,957.0,40.70282640728653,TS,0,
AL052025,ERIN,2025,2025-08-25 18:00:00+00:00,EX,57.3,-21.3,50,958.0,41.24800025608273,TS,0,
AL052025,ERIN,2025,2025-08-26 00:00:00+00:00,EX,58.3,-20.9,45,961.0,41.56198552631091,TS,0,
AL052025,ERIN,2025,2025-08-26 06:00:00+00:00,EX,59.3,-20.6,45,962.0,41.83216934642567,TS,0,
AL052025,ERIN,2025,2025-08-26 12:00:00+00:00,EX,59.9,-21.6,45,963.0,41.41205357984778,TS,0,
AL052025,ERIN,2025,2025-08-26 18:00:00+00:00,EX,60.3,-22.5,45,963.0,41.03337510025104,TS,0,
AL052025,ERIN,2025,2025-08-27 00:00:00+00:00,EX,60.0,-23.3,45,968.0,40.58763650314245,TS,0,
AL052025,ERIN,2025,2025-08-27 06:00:00+00:00,EX,59.3,-22.7,40,975.0,40.76872173061437,TS,0,
AL052025,ERIN,2025,2025-08-27 12:00:00+00:00,EX,58.6,-20.9,40,980.0,41.59532824301233,TS,0,
AL052025,ERIN,2025,2025-08-27 18:00:00+00:00,EX,58.0,-19.0,40,985.0,42.535131020258724,TS,0,
AL061981,BRET,1981,1981-06-29 12:00:00+00:00,SS,36.0,-65.0,35,1012.0,9.134629846760571,TS,0,
AL061981,BRET,1981,1981-06-29 18:00:00+00:00,SS,36.0,-67.0,45,1007.0,7.533383134472958,TS,0,
AL061981,BRET,1981,1981-06-30 00:00:00+00:00,SS,36.0,-69.0,55,1003.0,5.935937281370903,TS,0,
AL061981,BRET,1981,1981-06-30 06:00:00+00:00,TS,36.0,-71.0,60,999.0,4.347555792127547,TS,0,
AL061981,BRET,1981,1981-06-30 12:00:00+00:00,TS,36.0,-72.5,60,996.0,3.171109027797646,TS,0,
AL061981,BRET,1981,1981-06-30 18:00:00+00:00,TS,36.2,-73.8,60,996.0,2.1074988006947617,TS,0,
AL061981,BRET,1981,1981-07-01 00:00:00+00:00,TS,36.6,-74.7,50,1000.0,1.3009618535820693,TS,0,
AL061981,BRET,1981,1981-07-01 06:00:00+00:00,TD,37.4,-76.0,30,1006.0,0.5976740088066994,TD,0,
AL061981,BRET,1981,1981-07-01 12:00:00+00:00,TD,38.5,-78.5,20,,2.4086863509151137,TD,0,
AL061983,DEAN,1983,1983-09-26 18:00:00+00:00,SS,28.0,-73.0,35,1010.0,9.289907399586586,TS,0,
AL061983,DEAN,1983,1983-09-27 00:00:00+00:00,SS,28.5,-72.9,35,1009.0,8.837745926394852,TS,0,
AL061983,DEAN,1983,1983-09-27 06:00:00+00:00,SS,29.0,-72.8,40,1006.0,8.391644872872357,TS,0,
AL061983,DEAN,1983,1983-09-27 12:00:00+00:00,SS,29.5,-72.6,40,1003.0,7.98461315720632,TS,0,
AL061983,DEAN,1983,1983-09-27 18:00:00+00:00,TS,30.3,-72.1,40,1000.0,7.4330532464220775,TS,0,
AL061983,DEAN,1983,1983-09-28 00:00:00+00:00,TS,31.2,-71.7,45,999.0,6.821064973879701,TS,0,
AL061983,DEAN,1983,1983-09-28 06:00:00+00:00,TS,32.2,-71.1,45,999.0,6.3259752236641775,TS,0,
AL061983,DEAN,1983,1983-09-28 12:00:00+00:00,TS,33.1,-70.7,50,1000.0,5.928089003602775,TS,0,
AL061983,DEAN,1983,1983-09-28 18:00:00+00:00,TS,34.0,-70.7,50,1001.0,5.381173525658421,TS,0,
AL061983,DEAN,1983,1983-09-29 00:00:00+00:00,TS,34.5,-70.8,55,1003.0,5.048638677688616,TS,0,
AL061983,DEAN,1983,1983-09-29 06:00:00+00:00,TS,34.8,-71.0,55,1005.0,4.761243390483581,TS,0,
AL061983,DEAN,1983,1983-09-29 12:00:00+00:00,TS,35.1,-71.5,55,1006.0,4.259889560878837,TS,0,
AL061983,DEAN,1983,1983-09-29 18:00:00+00:00,TS,35.8,-73.0,55,1007.0,2.855843631550913,TS,0,
AL061983,DEAN,1983,1983-09-30 00:00:00+00:00,TS,36.4,-74.0,55,1008.0,1.895413821601505,TS,0,
AL061983,DEAN,1983,1983-09-30 06:00:00+00:00,TS,37.0,-74.9,55,1009.0,1.1232343763897146,TS,0,
AL061983,DEAN,1983,1983-09-30 12:00:00+00:00,TS,37.5,-75.8,40,1010.0,0.7595728791326685,TS,0,
AL061983,DEAN,1983,1983-09-30 18:00:00+00:00,TD,37.9,-76.9,30,1015.0,1.1585204441541512,TD,0,
AL061996,FRAN,1996,1996-08-23 12:00:00+00:00,TD,14.0,-21.0,25,1012.0,54.13577345882587,TD,0,
AL061996,FRAN,1996,1996-08-23 18:00:00+00:00,TD,14.1,-22.8,25,1011.0,52.65796343216707,TD,0,
AL061996,FRAN,1996,1996-08-24 00:00:00+00:00,TD,14.2,-24.8,25,1010.0,51.02877482954602,TD,0,
AL061996,FRAN,1996,1996-08-24 06:00:00+00:00,TD,14.2,-26.6,30,1009.0,49.62284822515044,TD,0,
AL061996,FRAN,1996,1996-08-24 12:00:00+00:00,TD,14.1,-28.2,30,1009.0,48.440421549990994,TD,0,
AL061996,FRAN,1996,1996-08-24 18:00:00+00:00,TD,14.1,-29.6,30,1009.0,47.35934735764369,TD,0,
AL061996,FRAN,1996,1996-08-25 00:00:00+00:00,TD,14.1,-30.8,25,1009.0,46.437572511668314,TD,0,
AL061996,FRAN,1996,1996-08-25 06:00:00+00:00,TD,14.3,-32.0,25,1009.0,45.3965808045932,TD,0,
AL061996,FRAN,1996,1996-08-25 12:00:00+00:00,TD,14.6,-33.4,25,1009.0,44.144795853486585,TD,0,
AL061996,FRAN,1996,1996-08-25 18:00:00+00:00,TD,14.7,-35.1,25,1009.0,42.79702053349147,TD,0,
AL061996,FRAN,1996,1996-08-26 00:00:00+00:00,TD,14.9,-37.0,25,1009.0,41.24697767158244,TD,0,
AL061996,FRAN,1996,1996-08-26 06:00:00+00:00,TD,15.1,-38.6,25,1009.0,39.93153303865999,TD,0,
AL061996,FRAN,1996,1996-08-26 12:00:00+00:00,TD,15.3,-40.0,30,1009.0,38.77226900943146,TD,0,
AL061996,FRAN,1996,1996-08-26 18:00:00+00:00,TD,15.2,-41.4,30,1008.0,37.81993650172767,TD,0,
AL061996,FRAN,1996,1996-08-27 00:00:00+00:00,TD,14.9,-42.7,30,1007.0,37.089078107802884,TD,0,
AL061996,FRAN,1996,1996-08-27 06:00:00+00:00,TD,14.7,-43.8,30,1006.0,36.44832193623346,TD,0,
AL061996,FRAN,1996,1996-08-27 12:00:00+00:00,TS,14.6,-44.9,35,1005.0,35.75072350204097,TS,0,
AL061996,FRAN,1996,1996-08-27 18:00:00+00:00,TS,14.6,-46.1,40,1004.0,34.92563636425028,TS,0,
AL061996,FRAN,1996,1996-08-28 00:00:00+00:00,TS,14.6,-47.5,45,1002.0,33.979176374605025,TS,0,
AL061996,FRAN,1996,1996-08-28 06:00:00+00:00,TS,15.0,-49.1,50,1000.0,32.625708694526395,TS,0,
AL061996,FRAN,1996,1996-08-28 12:00:00+00:00,TS,15.5,-50.7,55,995.0,31.213735530014336,TS,0,
AL061996,FRAN,1996,1996-08-28 18:00:00+00:00,TS,15.9,-52.3,60,990.0,29.893060051321093,TS,0,
AL061996,FRAN,1996,1996-08-29 00:00:00+00:00,HU,16.4,-53.7,65,987.0,28.638448586700317,Cat 1,0,
AL061996,FRAN,1996,1996-08-29 06:00:00+00:00,HU,17.0,-55.0,65,987.0,27.380052128972338,Cat 1,0,
AL061996,FRAN,1996,1996-08-29 12:00:00+00:00,HU,17.8,-56.3,65,988.0,25.975230720629703,Cat 1,0,
AL061996,FRAN,1996,1996-08-29 18:00:00+00:00,HU,18.6,-57.5,65,988.0,24.63715828361401,Cat 1,0,
AL061996,FRAN,1996,1996-08-30 00:00:00+00:00,HU,19.1,-58.5,65,991.0,23.659249751117954,Cat 1,0,
AL061996,FRAN,1996,1996-08-30 06:00:00+00:00,HU,19.4,-59.4,65,991.0,22.905398280586294,Cat 1,0,
AL061996,FRAN,1996,1996-08-30 12:00:00+00:00,HU,19.8,-60.1,65,989.0,22.190262950078935,Cat 1,0,
AL061996,FRAN,1996,1996-08-30 18:00:00+00:00,TS,20.2,-60.6,60,990.0,21.588960615852688,TS,0,
AL061996,FRAN,1996,1996-08-31 00:00:00+00:00,TS,20.5,-60.9,60,988.0,21.180136354198883,TS,0,
AL061996,FRAN,1996,1996-08-31 06:00:00+00:00,TS,20.8,-61.2,60,987.0,20.771659093762857,TS,0,
AL061996,FRAN,1996,1996-08-31 12:00:00+00:00,HU,21.1,-61.4,65,984.0,20.418600291527323,Cat 1,0,
AL061996,FRAN,1996,1996-08-31 18:00:00+00:00,HU,21.5,-61.7,65,983.0,19.929891536726497,Cat 1,0,
AL061996,FRAN,1996,1996-09-01 00:00:00+00:00,HU,21.7,-62.1,65,978.0,19.548357376652877,Cat 1,0,
AL061996,FRAN,1996,1996-09-01 06:00:00+00:00,HU,21.9,-62.6,65,982.0,19.11434567597029,Cat 1,0,
AL061996,FRAN,1996,1996-09-01 12:00:00+00:00,HU,22.2,-63.2,70,982.0,18.54812030524603,Cat 1,0,
AL061996,FRAN,1996,1996-09-01 18:00:00+00:00,HU,22.5,-63.9,75,981.0,17.93385889000115,Cat 1,0,
AL061996,FRAN,1996,1996-09-02 00:00:00+00:00,HU,22.9,-64.7,75,978.0,17.191719113601675,Cat 1,0,
AL061996,FRAN,1996,1996-09-02 06:00:00+00:00,HU,23.3,-65.7,75,976.0,16.36080532490826,Cat 1,0,
AL061996,FRAN,1996,1996-09-02 12:00:00+00:00,HU,23.6,-66.7,75,976.0,15.633971128344774,Cat 1,0,
AL061996,FRAN,1996,1996-09-02 18:00:00+00:00,HU,23.9,-67.9,75,976.0,14.845534493432092,Cat 1,0,
AL061996,FRAN,1996,1996-09-03 00:00:00+00:00,HU,24.2,-69.0,75,977.0,14.135582587303592,Cat 1,0,
AL061996,FRAN,1996,1996-09-03 06:00:00+00:00,HU,24.4,-70.1,80,975.0,13.55663557352738,Cat 1,0,
AL061996,FRAN,1996,1996-09-03 12:00:00+00:00,HU,24.7,-71.2,80,973.0,12.929880367665223,Cat 1,0,
AL061996,FRAN,1996,1996-09-03 18:00:00+00:00,HU,25.2,-72.2,85,968.0,12.183469194154357,Cat 2,0,
AL061996,FRAN,1996,1996-09-04 00:00:00+00:00,HU,25.7,-73.1,95,961.0,11.49647559009318,Cat 2,0,
AL061996,FRAN,1996,1996-09-04 06:00:00+00:00,HU,26.4,-73.9,100,953.0,10.663847898561444,Cat 3,0,
AL061996,FRAN,1996,1996-09-04 12:00:00+00:00,HU,27.0,-74.7,105,956.0,9.95898173539989,Cat 3,0,
AL061996,FRAN,1996,1996-09-04 18:00:00+00:00,HU,27.7,-75.5,105,952.0,9.190344181052392,Cat 3,0,
AL061996,FRAN,1996,1996-09-05 00:00:00+00:00,HU,28.6,-76.1,105,946.0,8.266032815907709,Cat 3,0,
AL061996,FRAN,1996,1996-09-05 06:00:00+00:00,HU,29.8,-76.7,105,952.0,7.070689623914504,Cat 3,0,
AL061996,FRAN,1996,1996-09-05 12:00:00+00:00,HU,31.0,-77.2,100,954.0,5.90878922329701,Cat 3,0,
AL061996,FRAN,1996,1996-09-05 18:00:00+00:00,HU,32.3,-77.8,100,952.0,4.724883276271845,Cat 3,0,
AL061996,FRAN,1996,1996-09-06 00:00:00+00:00,HU,33.7,-78.0,100,954.0,3.4513533417579962,Cat 3,0,
AL061996,FRAN,1996,1996-09-06 00:30:00+00:00,HU,33.9,-78.0,100,954.0,3.2684657541301187,Cat 3,1,North Carolina
AL061996,FRAN,1996,1996-09-06 06:00:00+00:00,HU,35.2,-78.7,65,970.0,2.558044033357906,Cat 1,0,
AL061996,FRAN,1996,1996-09-06 12:00:00+00:00,TS,36.7,-79.0,40,985.0,2.1796135296408123,TS,0,
AL061996,FRAN,1996,1996-09-06 18:00:00+00:00,TD,38.0,-79.4,30,995.0,2.7289937844466774,TD,0,
AL061996,FRAN,1996,1996-09-07 00:00:00+00:00,TD,39.2,-79.9,30,1000.0,3.6949971437548434,TD,0,
AL061996,FRAN,1996,1996-09-07 06:00:00+00:00,TD,40.4,-80.4,30,1001.0,4.7939268741151055,TD,0,
AL061996,FRAN,1996,1996-09-07 12:00:00+00:00,TD,41.2,-80.5,30,1001.0,5.450356874559495,TD,0,
AL061996,FRAN,1996,1996-09-07 18:00:00+00:00,TD,42.0,-80.4,30,1000.0,6.05872253670426,TD,0,
AL061996,FRAN,1996,1996-09-08 00:00:00+00:00,TD,42.8,-80.1,30,999.0,6.64032669583132,TD,0,
AL061996,FRAN,1996,1996-09-08 06:00:00+00:00,TD,43.4,-79.9,30,999.0,7.118461428005298,TD,0,
AL061996,FRAN,1996,1996-09-08 12:00:00+00:00,TD,44.0,-79.0,25,1000.0,7.4535353613197985,TD,0,
AL061996,FRAN,1996,1996-09-08 18:00:00+00:00,TD,44.5,-77.6,25,1001.0,7.727485760928224,TD,0,
AL061996,FRAN,1996,1996-09-09 00:00:00+00:00,EX,44.9,-75.9,25,1002.0,8.069516720407327,TD,0,
AL061996,FRAN,1996,1996-09-09 06:00:00+00:00,EX,45.4,-74.0,20,1004.0,8.73654162409196,TD,0,
AL061996,FRAN,1996,1996-09-09 12:00:00+00:00,EX,45.7,-72.3,15,1006.0,9.357377149863883,TD,0,
AL061996,FRAN,1996,1996-09-09 18:00:00+00:00,EX,46.0,-71.1,15,1008.0,9.954996628627146,TD,0,
AL061996,FRAN,1996,1996-09-10 00:00:00+00:00,EX,46.7,-70.0,15,1010.0,10.92018423239516,TD,0,
AL062004,FRANCES,2004,2004-08-25 00:00:00+00:00,TD,11.1,-35.2,25,1009.0,45.06522224397149,TD,0,
AL062004,FRANCES,2004,2004-08-25 06:00:00+00:00,TD,11.2,-36.8,30,1008.0,43.834233434543776,TD,0,
AL062004,FRANCES,2004,2004-08-25 12:00:00+00:00,TD,11.3,-38.3,30,1007.0,42.68758222904713,TD,0,
AL062004,FRANCES,2004,2004-08-25 18:00:00+00:00,TS,11.5,-39.8,35,1005.0,41.48353746322386,TS,0,
AL062004,FRANCES,2004,2004-08-26 00:00:00+00:00,TS,11.9,-41.5,40,1003.0,40.010590866401586,TS,0,
AL062004,FRANCES,2004,2004-08-26 06:00:00+00:00,TS,12.3,-42.9,45,1000.0,38.756834514190864,TS,0,
AL062004,FRANCES,2004,2004-08-26 12:00:00+00:00,TS,12.8,-44.5,55,994.0,37.30329517042638,TS,0,
AL062004,FRANCES,2004,2004-08-26 18:00:00+00:00,HU,13.3,-45.8,65,987.0,36.06243678348177,Cat 1,0,
AL062004,FRANCES,2004,2004-08-27 00:00:00+00:00,HU,13.7,-46.8,70,984.0,35.10120618653227,Cat 1,0,
AL062004,FRANCES,2004,2004-08-27 06:00:00+00:00,HU,14.2,-47.8,75,980.0,34.07069818053921,Cat 1,0,
AL062004,FRANCES,2004,2004-08-27 12:00:00+00:00,HU,14.7,-48.5,90,970.0,33.24126463053666,Cat 2,0,
AL062004,FRANCES,2004,2004-08-27 18:00:00+00:00,HU,15.4,-49.3,100,962.0,32.20059892185282,Cat 3,0,
AL062004,FRANCES,2004,2004-08-28 00:00:00+00:00,HU,15.9,-50.0,100,962.0,31.373729214804396,Cat 3,0,
AL062004,FRANCES,2004,2004-08-28 06:00:00+00:00,HU,16.6,-50.9,100,962.0,30.27061760086072,Cat 3,0,
AL062004,FRANCES,2004,2004-08-28 12:00:00+00:00,HU,17.2,-51.6,105,958.0,29.373437779103334,Cat 3,0,
AL062004,FRANCES,2004,2004-08-28 18:00:00+00:00,HU,17.7,-52.3,115,948.0,28.550853813327436,Cat 4,0,
AL062004,FRANCES,2004,2004-08-29 00:00:00+00:00,HU,18.1,-52.9,115,948.0,27.867868725336855,Cat 4,0,
AL062004,FRANCES,2004,2004-08-29 06:00:00+00:00,HU,18.4,-53.6,115,948.0,27.195201703777265,Cat 4,0,
AL062004,FRANCES,2004,2004-08-29 12:00:00+00:00,HU,18.6,-54.4,115,948.0,26.535695434996605,Cat 4,0,
AL062004,FRANCES,2004,2004-08-29 18:00:00+00:00,HU,18.8,-55.0,110,948.0,26.006951421773653,Cat 3,0,
AL062004,FRANCES,2004,2004-08-30 00:00:00+00:00,HU,18.9,-55.8,105,954.0,25.432090631939438,Cat 3,0,
AL062004,FRANCES,2004,2004-08-30 06:00:00+00:00,HU,19.0,-56.8,100,958.0,24.74337194591934,Cat 3,0,
AL062004,FRANCES,2004,2004-08-30 12:00:00+00:00,HU,19.2,-58.1,100,956.0,23.813056522033794,Cat 3,0,
AL062004,FRANCES,2004,2004-08-30 18:00:00+00:00,HU,19.4,-59.3,110,948.0,22.96202908595969,Cat 3,0,
AL062004,FRANCES,2004,2004-08-31 00:00:00+00:00,HU,19.6,-60.7,110,946.0,22.023023838533557,Cat 3,0,
AL062004,FRANCES,2004,2004-08-31 06:00:00+00:00,HU,19.8,-62.1,115,950.0,21.11738272449754,Cat 4,0,
AL062004,FRANCES,2004,2004-08-31 12:00:00+00:00,HU,20.0,-63.5,120,949.0,20.249346854252583,Cat 4,0,
AL062004,FRANCES,2004,2004-08-31 18:00:00+00:00,HU,20.3,-65.0,125,942.0,19.29088401517375,Cat 4,0,
AL062004,FRANCES,2004,2004-09-01 00:00:00+00:00,HU,20.6,-66.4,120,941.0,18.424571873562705,Cat 4,0,
AL062004,FRANCES,2004,2004-09-01 06:00:00+00:00,HU,21.0,-67.9,120,939.0,17.479523636951043,Cat 4,0,
AL062004,FRANCES,2004,2004-09-01 07:00:00+00:00,HU,21.1,-68.1,120,935.0,17.314859200153307,Cat 4,0,
AL062004,FRANCES,2004,2004-09-01 12:00:00+00:00,HU,21.4,-69.1,120,937.0,16.69288921630036,Cat 4,0,
AL062004,FRANCES,2004,2004-09-01 18:00:00+00:00,HU,21.8,-70.4,120,941.0,15.920400331360476,Cat 4,0,
AL062004,FRANCES,2004,2004-09-02 00:00:00+00:00,HU,22.2,-71.4,120,939.0,15.27573103443267,Cat 4,0,
AL062004,FRANCES,2004,2004-09-02 06:00:00+00:00,HU,22.7,-72.5,125,937.0,14.549071332556185,Cat 4,0,
AL062004,FRANCES,2004,2004-09-02 07:30:00+00:00,HU,22.8,-72.8,125,936.0,14.394559740611676,Cat 4,0,
AL062004,FRANCES,2004,2004-09-02 12:00:00+00:00,HU,23.2,-73.5,120,939.0,13.884423730392989,Cat 4,0,
AL062004,FRANCES,2004,2004-09-02 18:00:00+00:00,HU,23.8,-74.3,115,948.0,13.184688334607868,Cat 4,0,
AL062004,FRANCES,2004,2004-09-02 19:30:00+00:00,HU,24.0,-74.5,110,948.0,12.964306319572618,Cat 3,1,Bahamas
AL062004,FRANCES,2004,2004-09-03 00:00:00+00:00,HU,24.2,-75.0,105,948.0,12.720606974958775,Cat 3,0,
AL062004,FRANCES,2004,2004-09-03 05:30:00+00:00,HU,24.6,-75.6,100,954.0,12.285775930306972,Cat 3,1,Bahamas
AL062004,FRANCES,2004,2004-09-03 06:00:00+00:00,HU,24.7,-75.7,100,954.0,12.18184318538008,Cat 3,0,
AL062004,FRANCES,2004,2004-09-03 10:00:00+00:00,HU,25.1,-76.1,95,956.0,11.771757058730252,Cat 2,1,Bahamas
AL062004,FRANCES,2004,2004-09-03 12:00:00+00:00,HU,25.3,-76.3,95,958.0,11.570286066295683,Cat 2,0,
AL062004,FRANCES,2004,2004-09-03 18:00:00+00:00,HU,25.7,-77.1,90,960.0,11.190946293387812,Cat 2,0,
AL062004,FRANCES,2004,2004-09-04 00:00:00+00:00,HU,26.0,-77.5,85,960.0,10.917846566820861,Cat 2,0,
AL062004,FRANCES,2004,2004-09-04 06:00:00+00:00,HU,26.4,-77.9,85,960.0,10.557516464573386,Cat 2,0,
AL062004,FRANCES,2004,2004-09-04 10:00:00+00:00,HU,26.6,-78.2,90,961.0,10.395441617450967,Cat 2,1,Bahamas
AL062004,FRANCES,2004,2004-09-04 12:00:00+00:00,HU,26.8,-78.5,90,962.0,10.240908118602752,Cat 2,0,
AL062004,FRANCES,2004,2004-09-04 18:00:00+00:00,HU,26.8,-79.1,90,962.0,10.346304136236558,Cat 2,0,
AL062004,FRANCES,2004,2004-09-05 00:00:00+00:00,HU,27.0,-79.4,95,958.0,10.21360101317231,Cat 2,0,
AL062004,FRANCES,2004,2004-09-05 04:30:00+00:00,HU,27.2,-80.2,90,960.0,10.218586446086922,Cat 2,1,Florida
AL062004,FRANCES,2004,2004-09-05 06:00:00+00:00,HU,27.2,-80.2,90,960.0,10.218586446086922,Cat 2,0,
AL062004,FRANCES,2004,2004-09-05 12:00:00+00:00,HU,27.4,-80.7,80,969.0,10.175595772829162,Cat 1,0,
AL062004,FRANCES,2004,2004-09-05 18:00:00+00:00,TS,27.8,-81.7,60,975.0,10.151988260802824,TS,0,
AL062004,FRANCES,2004,2004-09-06 00:00:00+00:00,TS,28.1,-82.3,55,978.0,10.124761613440775,TS,0,
AL062004,FRANCES,2004,2004-09-06 06:00:00+00:00,TS,28.6,-83.3,55,981.0,10.151585678867162,TS,0,
AL062004,FRANCES,2004,2004-09-06 12:00:00+00:00,TS,29.2,-83.7,55,982.0,9.86488432361971,TS,0,
AL062004,FRANCES,2004,2004-09-06 18:00:00+00:00,TS,30.1,-84.0,50,982.0,9.332585192802636,TS,1,Florida
AL062004,FRANCES,2004,2004-09-07 00:00:00+00:00,TS,31.0,-84.6,35,984.0,9.051647438944348,TS,0,
AL062004,FRANCES,2004,2004-09-07 06:00:00+00:00,TD,31.5,-85.0,30,988.0,8.983885406758446,TD,0,
AL062004,FRANCES,2004,2004-09-07 12:00:00+00:00,TD,32.0,-85.2,25,992.0,8.814656711793962,TD,0,
AL062004,FRANCES,2004,2004-09-07 18:00:00+00:00,TD,32.5,-85.1,25,996.0,8.460039904351353,TD,0,
